season,prediction_week,prediction_date,prediction_time,game_id,team,opponent,is_home,current_wins,current_losses,current_ties,games_played_entering,games_remaining,expected_remaining_wins,projected_final_win_equiv,projected_final_loss_equiv,actual_wins,actual_losses,actual_ties,actual_games,actual_win_equiv,win_equiv_error,abs_win_equiv_error,rounded_projected_wins,rounded_projected_losses,rounded_projected_record
2025,3.0,2025-09-21,4:25PM,2025_3.0_2025-09-21_4:25PM_Arizona Cardinals_at_San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,0,2,0,0,2,15,6.744339700673762,8.744339700673763,8.255660299326237,3,14,0,17,3.0,5.744339700673763,5.744339700673763,9,8,9-8
2025,3.0,2025-09-21,4:25PM,2025_3.0_2025-09-21_4:25PM_Arizona Cardinals_at_San Francisco 49ers,San Francisco 49ers,Arizona Cardinals,1,2,0,0,2,15,7.7195263664148115,9.719526366414811,7.2804736335851885,12,5,0,17,12.0,-2.2804736335851885,2.2804736335851885,10,7,10-7
2025,3.0,2025-09-21,4:25PM,2025_3.0_2025-09-21_4:25PM_Dallas Cowboys_at_Chicago Bears,Chicago Bears,Dallas Cowboys,1,0,2,0,2,15,7.435885591295713,7.435885591295713,9.564114408704288,11,6,0,17,11.0,-3.5641144087042873,3.5641144087042873,7,10,7-10
2025,3.0,2025-09-21,4:25PM,2025_3.0_2025-09-21_4:25PM_Dallas Cowboys_at_Chicago Bears,Dallas Cowboys,Chicago Bears,0,1,1,0,2,15,7.9754868572400675,8.975486857240067,8.024513142759933,7,9,1,17,7.5,1.4754868572400675,1.4754868572400675,9,8,9-8
2025,3.0,2025-09-21,8:20PM,2025_3.0_2025-09-21_8:20PM_Kansas City Chiefs_at_New York Giants,Kansas City Chiefs,New York Giants,0,0,2,0,2,15,7.264004579179897,7.264004579179897,9.735995420820103,6,11,0,17,6.0,1.2640045791798968,1.2640045791798968,7,10,7-10
2025,3.0,2025-09-21,8:20PM,2025_3.0_2025-09-21_8:20PM_Kansas City Chiefs_at_New York Giants,New York Giants,Kansas City Chiefs,1,0,2,0,2,15,5.83632357755091,5.83632357755091,11.16367642244909,4,13,0,17,4.0,1.8363235775509104,1.8363235775509104,6,11,6-11
2025,3.0,2025-09-22,8:15PM,2025_3.0_2025-09-22_8:15PM_Detroit Lions_at_Baltimore Ravens,Baltimore Ravens,Detroit Lions,1,1,1,0,2,15,9.40052027201069,10.40052027201069,6.59947972798931,8,9,0,17,8.0,2.4005202720106897,2.4005202720106897,10,7,10-7
2025,3.0,2025-09-22,8:15PM,2025_3.0_2025-09-22_8:15PM_Detroit Lions_at_Baltimore Ravens,Detroit Lions,Baltimore Ravens,0,1,1,0,2,15,10.168957577375119,11.168957577375119,5.831042422624881,9,8,0,17,9.0,2.168957577375119,2.168957577375119,11,6,11-6
2025,4.0,2025-09-25,8:15PM,2025_4.0_2025-09-25_8:15PM_Seattle Seahawks_at_Arizona Cardinals,Arizona Cardinals,Seattle Seahawks,1,2,1,0,3,14,6.227460578836525,8.227460578836524,8.772539421163476,3,14,0,17,3.0,5.227460578836524,5.227460578836524,8,9,8-9
2025,4.0,2025-09-25,8:15PM,2025_4.0_2025-09-25_8:15PM_Seattle Seahawks_at_Arizona Cardinals,Seattle Seahawks,Arizona Cardinals,0,2,1,0,3,14,8.252607814245033,10.252607814245033,6.747392185754967,14,3,0,17,14.0,-3.7473921857549666,3.7473921857549666,10,7,10-7
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Carolina Panthers_at_New England Patriots,Carolina Panthers,New England Patriots,0,1,2,0,3,14,5.498043906022182,6.498043906022182,10.501956093977817,8,9,0,17,8.0,-1.5019560939778183,1.5019560939778183,6,11,6-11
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Carolina Panthers_at_New England Patriots,New England Patriots,Carolina Panthers,1,1,2,0,3,14,8.01225879085351,9.01225879085351,7.98774120914649,14,3,0,17,14.0,-4.98774120914649,4.98774120914649,9,8,9-8
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Cleveland Browns_at_Detroit Lions,Cleveland Browns,Detroit Lions,0,1,2,0,3,14,4.4643034955308245,5.4643034955308245,11.535696504469175,5,12,0,17,5.0,0.4643034955308245,0.4643034955308245,5,12,5-12
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Cleveland Browns_at_Detroit Lions,Detroit Lions,Cleveland Browns,1,2,1,0,3,14,9.739558172268643,11.739558172268643,5.260441827731357,9,8,0,17,9.0,2.7395581722686426,2.7395581722686426,12,5,12-5
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Los Angeles Chargers_at_New York Giants,Los Angeles Chargers,New York Giants,0,3,0,0,3,14,7.290889604815424,10.290889604815424,6.709110395184576,11,6,0,17,11.0,-0.7091103951845756,0.7091103951845756,10,7,10-7
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Los Angeles Chargers_at_New York Giants,New York Giants,Los Angeles Chargers,1,0,3,0,3,14,5.382762679137998,5.382762679137998,11.617237320862003,4,13,0,17,4.0,1.3827626791379979,1.3827626791379979,5,12,5-12
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_New Orleans Saints_at_Buffalo Bills,Buffalo Bills,New Orleans Saints,1,3,0,0,3,14,9.779660760877178,12.779660760877178,4.220339239122822,12,5,0,17,12.0,0.779660760877178,0.779660760877178,13,4,13-4
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_New Orleans Saints_at_Buffalo Bills,New Orleans Saints,Buffalo Bills,0,0,3,0,3,14,5.567248170572125,5.567248170572125,11.432751829427875,6,11,0,17,6.0,-0.4327518294278754,0.4327518294278754,6,11,6-11
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Philadelphia Eagles_at_Tampa Bay Buccaneers,Philadelphia Eagles,Tampa Bay Buccaneers,0,3,0,0,3,14,7.343955807894524,10.343955807894524,6.656044192105476,11,6,0,17,11.0,-0.656044192105476,0.656044192105476,10,7,10-7
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Philadelphia Eagles_at_Tampa Bay Buccaneers,Tampa Bay Buccaneers,Philadelphia Eagles,1,3,0,0,3,14,8.016635889216541,11.016635889216541,5.983364110783459,8,9,0,17,8.0,3.0166358892165412,3.0166358892165412,11,6,11-6
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Tennessee Titans_at_Houston Texans,Houston Texans,Tennessee Titans,1,0,3,0,3,14,6.963722628322549,6.963722628322549,10.03627737167745,12,5,0,17,12.0,-5.036277371677451,5.036277371677451,7,10,7-10
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Tennessee Titans_at_Houston Texans,Tennessee Titans,Houston Texans,0,0,3,0,3,14,4.504190604479881,4.504190604479881,12.49580939552012,3,14,0,17,3.0,1.5041906044798807,1.5041906044798807,5,12,5-12
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Washington Commanders_at_Atlanta Falcons,Atlanta Falcons,Washington Commanders,1,1,2,0,3,14,5.903519656181657,6.903519656181657,10.096480343818342,8,9,0,17,8.0,-1.0964803438183433,1.0964803438183433,7,10,7-10
2025,4.0,2025-09-28,1:00PM,2025_4.0_2025-09-28_1:00PM_Washington Commanders_at_Atlanta Falcons,Washington Commanders,Atlanta Falcons,0,2,1,0,3,14,7.006561887802295,9.006561887802295,7.993438112197705,5,12,0,17,5.0,4.006561887802295,4.006561887802295,9,8,9-8
2025,4.0,2025-09-28,4:05PM,2025_4.0_2025-09-28_4:05PM_Indianapolis Colts_at_Los Angeles Rams,Indianapolis Colts,Los Angeles Rams,0,3,0,0,3,14,8.660178676786972,11.660178676786972,5.3398213232130285,8,9,0,17,8.0,3.6601786767869715,3.6601786767869715,12,5,12-5
2025,4.0,2025-09-28,4:05PM,2025_4.0_2025-09-28_4:05PM_Indianapolis Colts_at_Los Angeles Rams,Los Angeles Rams,Indianapolis Colts,1,2,1,0,3,14,7.857583340774847,9.857583340774848,7.142416659225152,12,5,0,17,12.0,-2.1424166592251517,2.1424166592251517,10,7,10-7
2025,4.0,2025-09-28,4:05PM,2025_4.0_2025-09-28_4:05PM_Jacksonville Jaguars_at_San Francisco 49ers,Jacksonville Jaguars,San Francisco 49ers,0,2,1,0,3,14,7.357869570803509,9.357869570803508,7.6421304291964915,13,4,0,17,13.0,-3.6421304291964915,3.6421304291964915,9,8,9-8
2025,4.0,2025-09-28,4:05PM,2025_4.0_2025-09-28_4:05PM_Jacksonville Jaguars_at_San Francisco 49ers,San Francisco 49ers,Jacksonville Jaguars,1,3,0,0,3,14,7.236295376282104,10.236295376282104,6.763704623717896,12,5,0,17,12.0,-1.7637046237178957,1.7637046237178957,10,7,10-7
2025,4.0,2025-09-28,4:25PM,2025_4.0_2025-09-28_4:25PM_Baltimore Ravens_at_Kansas City Chiefs,Baltimore Ravens,Kansas City Chiefs,0,1,2,0,3,14,8.829830272997619,9.829830272997619,7.170169727002381,8,9,0,17,8.0,1.8298302729976186,1.8298302729976186,10,7,10-7
2025,4.0,2025-09-28,4:25PM,2025_4.0_2025-09-28_4:25PM_Baltimore Ravens_at_Kansas City Chiefs,Kansas City Chiefs,Baltimore Ravens,1,1,2,0,3,14,6.717406935426693,7.717406935426693,9.282593064573307,6,11,0,17,6.0,1.717406935426693,1.717406935426693,8,9,8-9
2025,4.0,2025-09-28,4:25PM,2025_4.0_2025-09-28_4:25PM_Chicago Bears_at_Las Vegas Raiders,Chicago Bears,Las Vegas Raiders,0,1,2,0,3,14,6.838331106270748,7.838331106270748,9.161668893729253,11,6,0,17,11.0,-3.161668893729252,3.161668893729252,8,9,8-9
2025,4.0,2025-09-28,4:25PM,2025_4.0_2025-09-28_4:25PM_Chicago Bears_at_Las Vegas Raiders,Las Vegas Raiders,Chicago Bears,1,1,2,0,3,14,4.956470236569175,5.956470236569175,11.043529763430826,3,14,0,17,3.0,2.9564702365691753,2.9564702365691753,6,11,6-11
2025,4.0,2025-09-28,8:20PM,2025_4.0_2025-09-28_8:20PM_Green Bay Packers_at_Dallas Cowboys,Dallas Cowboys,Green Bay Packers,1,1,2,0,3,14,7.572911300982828,8.572911300982827,8.427088699017173,7,9,1,17,7.5,1.0729113009828275,1.0729113009828275,9,8,9-8
2025,4.0,2025-09-28,8:20PM,2025_4.0_2025-09-28_8:20PM_Green Bay Packers_at_Dallas Cowboys,Green Bay Packers,Dallas Cowboys,0,2,1,0,3,14,8.045723356638906,10.045723356638906,6.954276643361094,9,7,1,17,9.5,0.5457233566389057,0.5457233566389057,10,7,10-7
2025,4.0,2025-09-28,9:30AM,2025_4.0_2025-09-28_9:30AM_Minnesota Vikings_at_Pittsburgh Steelers,Minnesota Vikings,Pittsburgh Steelers,0,2,1,0,3,14,6.209556879621209,8.209556879621209,8.790443120378791,9,8,0,17,9.0,-0.7904431203787912,0.7904431203787912,8,9,8-9
2025,4.0,2025-09-28,9:30AM,2025_4.0_2025-09-28_9:30AM_Minnesota Vikings_at_Pittsburgh Steelers,Pittsburgh Steelers,Minnesota Vikings,1,2,1,0,3,14,6.827501461498365,8.827501461498365,8.172498538501635,10,7,0,17,10.0,-1.1724985385016353,1.1724985385016353,9,8,9-8
2025,4.0,2025-09-29,7:15PM,2025_4.0_2025-09-29_7:15PM_New York Jets_at_Miami Dolphins,Miami Dolphins,New York Jets,1,0,3,0,3,14,6.493878063070469,6.493878063070469,10.506121936929532,7,10,0,17,7.0,-0.5061219369295307,0.5061219369295307,6,11,6-11
2025,4.0,2025-09-29,7:15PM,2025_4.0_2025-09-29_7:15PM_New York Jets_at_Miami Dolphins,New York Jets,Miami Dolphins,0,0,3,0,3,14,6.031860186981281,6.031860186981281,10.96813981301872,3,14,0,17,3.0,3.031860186981281,3.031860186981281,6,11,6-11
2025,4.0,2025-09-29,8:15PM,2025_4.0_2025-09-29_8:15PM_Cincinnati Bengals_at_Denver Broncos,Cincinnati Bengals,Denver Broncos,0,2,1,0,3,14,6.265710751459687,8.265710751459686,8.734289248540314,6,11,0,17,6.0,2.265710751459686,2.265710751459686,8,9,8-9
2025,4.0,2025-09-29,8:15PM,2025_4.0_2025-09-29_8:15PM_Cincinnati Bengals_at_Denver Broncos,Denver Broncos,Cincinnati Bengals,1,1,2,0,3,14,8.144198181187104,9.144198181187104,7.855801818812896,14,3,0,17,14.0,-4.855801818812896,4.855801818812896,9,8,9-8
2025,5.0,2025-10-02,8:15PM,2025_5.0_2025-10-02_8:15PM_San Francisco 49ers_at_Los Angeles Rams,Los Angeles Rams,San Francisco 49ers,1,3,1,0,4,13,7.397368182170601,10.397368182170602,6.602631817829398,12,5,0,17,12.0,-1.6026318178293977,1.6026318178293977,10,7,10-7
2025,5.0,2025-10-02,8:15PM,2025_5.0_2025-10-02_8:15PM_San Francisco 49ers_at_Los Angeles Rams,San Francisco 49ers,Los Angeles Rams,0,3,1,0,4,13,6.663499990807137,9.663499990807136,7.336500009192864,12,5,0,17,12.0,-2.3365000091928643,2.3365000091928643,10,7,10-7
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Dallas Cowboys_at_New York Jets,Dallas Cowboys,New York Jets,0,1,2,1,4,13,7.072911300982829,8.57291130098283,8.42708869901717,7,9,1,17,7.5,1.0729113009828293,1.0729113009828293,9,8,9-8
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Dallas Cowboys_at_New York Jets,New York Jets,Dallas Cowboys,1,0,4,0,4,13,5.554139772744895,5.554139772744895,11.445860227255105,3,14,0,17,3.0,2.554139772744895,2.554139772744895,6,11,6-11
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Denver Broncos_at_Philadelphia Eagles,Denver Broncos,Philadelphia Eagles,0,2,2,0,4,13,7.543344650313077,9.543344650313077,7.456655349686923,14,3,0,17,14.0,-4.456655349686923,4.456655349686923,10,7,10-7
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Denver Broncos_at_Philadelphia Eagles,Philadelphia Eagles,Denver Broncos,1,4,0,0,4,13,6.899841748722929,10.89984174872293,6.100158251277071,11,6,0,17,11.0,-0.10015825127707068,0.10015825127707068,11,6,11-6
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Houston Texans_at_Baltimore Ravens,Baltimore Ravens,Houston Texans,1,1,3,0,4,13,8.057610165086093,9.057610165086093,7.942389834913907,8,9,0,17,8.0,1.0576101650860927,1.0576101650860927,9,8,9-8
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Houston Texans_at_Baltimore Ravens,Houston Texans,Baltimore Ravens,0,1,3,0,4,13,6.393870920213586,7.393870920213586,9.606129079786413,12,5,0,17,12.0,-4.606129079786414,4.606129079786414,7,10,7-10
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Las Vegas Raiders_at_Indianapolis Colts,Indianapolis Colts,Las Vegas Raiders,1,3,1,0,4,13,8.120275279945071,11.120275279945071,5.879724720054929,8,9,0,17,8.0,3.120275279945071,3.120275279945071,11,6,11-6
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Las Vegas Raiders_at_Indianapolis Colts,Las Vegas Raiders,Indianapolis Colts,0,1,3,0,4,13,4.531381459183455,5.531381459183455,11.468618540816545,3,14,0,17,3.0,2.5313814591834554,2.5313814591834554,6,11,6-11
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Miami Dolphins_at_Carolina Panthers,Carolina Panthers,Miami Dolphins,1,1,3,0,4,13,5.074590693527831,6.074590693527831,10.925409306472169,8,9,0,17,8.0,-1.9254093064721687,1.9254093064721687,6,11,6-11
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_Miami Dolphins_at_Carolina Panthers,Miami Dolphins,Carolina Panthers,0,1,3,0,4,13,5.971513906648695,6.971513906648695,10.028486093351304,7,10,0,17,7.0,-0.028486093351305364,0.028486093351305364,7,10,7-10
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_New York Giants_at_New Orleans Saints,New Orleans Saints,New York Giants,1,0,4,0,4,13,5.39770209591793,5.39770209591793,11.60229790408207,6,11,0,17,6.0,-0.6022979040820697,0.6022979040820697,5,12,5-12
2025,5.0,2025-10-05,1:00PM,2025_5.0_2025-10-05_1:00PM_New York Giants_at_New Orleans Saints,New York Giants,New Orleans Saints,0,1,3,0,4,13,5.027239157599062,6.027239157599062,10.972760842400938,4,13,0,17,4.0,2.0272391575990616,2.0272391575990616,6,11,6-11
2025,5.0,2025-10-05,4:05PM,2025_5.0_2025-10-05_4:05PM_Tampa Bay Buccaneers_at_Seattle Seahawks,Seattle Seahawks,Tampa Bay Buccaneers,1,3,1,0,4,13,7.754550588890874,10.754550588890874,6.245449411109126,14,3,0,17,14.0,-3.245449411109126,3.245449411109126,11,6,11-6
2025,5.0,2025-10-05,4:05PM,2025_5.0_2025-10-05_4:05PM_Tampa Bay Buccaneers_at_Seattle Seahawks,Tampa Bay Buccaneers,Seattle Seahawks,0,3,1,0,4,13,7.4606625602640495,10.46066256026405,6.5393374397359505,8,9,0,17,8.0,2.4606625602640495,2.4606625602640495,10,7,10-7
2025,5.0,2025-10-05,4:05PM,2025_5.0_2025-10-05_4:05PM_Tennessee Titans_at_Arizona Cardinals,Arizona Cardinals,Tennessee Titans,1,2,2,0,4,13,5.725403492104726,7.725403492104726,9.274596507895275,3,14,0,17,3.0,4.725403492104726,4.725403492104726,8,9,8-9
2025,5.0,2025-10-05,4:05PM,2025_5.0_2025-10-05_4:05PM_Tennessee Titans_at_Arizona Cardinals,Tennessee Titans,Arizona Cardinals,0,0,4,0,4,13,4.0740176334063305,4.0740176334063305,12.925982366593669,3,14,0,17,3.0,1.0740176334063305,1.0740176334063305,4,13,4-13
2025,5.0,2025-10-05,4:25PM,2025_5.0_2025-10-05_4:25PM_Detroit Lions_at_Cincinnati Bengals,Cincinnati Bengals,Detroit Lions,1,2,2,0,4,13,5.866543263608502,7.866543263608502,9.133456736391498,6,11,0,17,6.0,1.8665432636085022,1.8665432636085022,8,9,8-9
2025,5.0,2025-10-05,4:25PM,2025_5.0_2025-10-05_4:25PM_Detroit Lions_at_Cincinnati Bengals,Detroit Lions,Cincinnati Bengals,0,3,1,0,4,13,8.824221110346844,11.824221110346844,5.175778889653156,9,8,0,17,9.0,2.824221110346844,2.824221110346844,12,5,12-5
2025,5.0,2025-10-05,4:25PM,2025_5.0_2025-10-05_4:25PM_Washington Commanders_at_Los Angeles Chargers,Los Angeles Chargers,Washington Commanders,1,3,1,0,4,13,6.646224509007877,9.646224509007876,7.353775490992124,11,6,0,17,11.0,-1.353775490992124,1.353775490992124,10,7,10-7
2025,5.0,2025-10-05,4:25PM,2025_5.0_2025-10-05_4:25PM_Washington Commanders_at_Los Angeles Chargers,Washington Commanders,Los Angeles Chargers,0,2,2,0,4,13,6.333251033842362,8.333251033842362,8.666748966157638,5,12,0,17,5.0,3.3332510338423624,3.3332510338423624,8,9,8-9
2025,5.0,2025-10-05,8:20PM,2025_5.0_2025-10-05_8:20PM_New England Patriots_at_Buffalo Bills,Buffalo Bills,New England Patriots,1,4,0,0,4,13,8.949221086097669,12.949221086097669,4.050778913902331,12,5,0,17,12.0,0.9492210860976691,0.9492210860976691,13,4,13-4
2025,5.0,2025-10-05,8:20PM,2025_5.0_2025-10-05_8:20PM_New England Patriots_at_Buffalo Bills,New England Patriots,Buffalo Bills,0,2,2,0,4,13,7.435633026241111,9.43563302624111,7.56436697375889,14,3,0,17,14.0,-4.56436697375889,4.56436697375889,9,8,9-8
2025,5.0,2025-10-05,9:30AM,2025_5.0_2025-10-05_9:30AM_Minnesota Vikings_at_Cleveland Browns,Cleveland Browns,Minnesota Vikings,1,1,3,0,4,13,4.379642746132264,5.379642746132264,11.620357253867736,5,12,0,17,5.0,0.379642746132264,0.379642746132264,5,12,5-12
2025,5.0,2025-10-05,9:30AM,2025_5.0_2025-10-05_9:30AM_Minnesota Vikings_at_Cleveland Browns,Minnesota Vikings,Cleveland Browns,0,2,2,0,4,13,5.695273826820959,7.695273826820959,9.304726173179041,9,8,0,17,9.0,-1.3047261731790414,1.3047261731790414,8,9,8-9
2025,5.0,2025-10-06,8:15PM,2025_5.0_2025-10-06_8:15PM_Kansas City Chiefs_at_Jacksonville Jaguars,Jacksonville Jaguars,Kansas City Chiefs,1,3,1,0,4,13,6.930595375217102,9.930595375217102,7.069404624782898,13,4,0,17,13.0,-3.069404624782898,3.069404624782898,10,7,10-7
2025,5.0,2025-10-06,8:15PM,2025_5.0_2025-10-06_8:15PM_Kansas City Chiefs_at_Jacksonville Jaguars,Kansas City Chiefs,Jacksonville Jaguars,0,2,2,0,4,13,6.489552810306517,8.489552810306517,8.510447189693483,6,11,0,17,6.0,2.4895528103065168,2.4895528103065168,8,9,8-9
2025,6.0,2025-10-09,8:15PM,2025_6.0_2025-10-09_8:15PM_Philadelphia Eagles_at_New York Giants,New York Giants,Philadelphia Eagles,1,1,4,0,5,12,4.621178409375359,5.621178409375359,11.378821590624641,4,13,0,17,4.0,1.621178409375359,1.621178409375359,6,11,6-11
2025,6.0,2025-10-09,8:15PM,2025_6.0_2025-10-09_8:15PM_Philadelphia Eagles_at_New York Giants,Philadelphia Eagles,New York Giants,0,4,1,0,5,12,6.3137566944899675,10.313756694489967,6.6862433055100325,11,6,0,17,11.0,-0.6862433055100325,0.6862433055100325,10,7,10-7
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Arizona Cardinals_at_Indianapolis Colts,Arizona Cardinals,Indianapolis Colts,0,2,3,0,5,12,4.991404988537102,6.991404988537102,10.008595011462898,3,14,0,17,3.0,3.991404988537102,3.991404988537102,7,10,7-10
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Arizona Cardinals_at_Indianapolis Colts,Indianapolis Colts,Arizona Cardinals,1,4,1,0,5,12,7.399548752382982,11.399548752382982,5.600451247617018,8,9,0,17,8.0,3.399548752382982,3.399548752382982,11,6,11-6
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Cleveland Browns_at_Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,0,1,4,0,5,12,4.117410876426759,5.117410876426759,11.88258912357324,5,12,0,17,5.0,0.11741087642675918,0.11741087642675918,5,12,5-12
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Cleveland Browns_at_Pittsburgh Steelers,Pittsburgh Steelers,Cleveland Browns,1,3,1,0,4,13,6.341652914473855,9.341652914473855,7.658347085526145,10,7,0,17,10.0,-0.6583470855261453,0.6583470855261453,9,8,9-8
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Dallas Cowboys_at_Carolina Panthers,Carolina Panthers,Dallas Cowboys,1,2,3,0,5,12,4.619745958609585,6.619745958609585,10.380254041390415,8,9,0,17,8.0,-1.3802540413904154,1.3802540413904154,7,10,7-10
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Dallas Cowboys_at_Carolina Panthers,Dallas Cowboys,Carolina Panthers,0,2,2,1,5,12,6.598036187853224,9.098036187853225,7.901963812146775,7,9,1,17,7.5,1.598036187853225,1.598036187853225,9,8,9-8
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Los Angeles Chargers_at_Miami Dolphins,Los Angeles Chargers,Miami Dolphins,0,3,2,0,5,12,6.189004916980994,9.189004916980995,7.810995083019005,11,6,0,17,11.0,-1.8109950830190051,1.8109950830190051,9,8,9-8
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Los Angeles Chargers_at_Miami Dolphins,Miami Dolphins,Los Angeles Chargers,1,1,4,0,5,12,5.426307381396435,6.426307381396435,10.573692618603566,7,10,0,17,7.0,-0.5736926186035651,0.5736926186035651,6,11,6-11
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Los Angeles Rams_at_Baltimore Ravens,Baltimore Ravens,Los Angeles Rams,1,1,4,0,5,12,7.229151981402688,8.229151981402687,8.770848018597313,8,9,0,17,8.0,0.229151981402687,0.229151981402687,8,9,8-9
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Los Angeles Rams_at_Baltimore Ravens,Los Angeles Rams,Baltimore Ravens,0,3,2,0,5,12,6.811258166673938,9.811258166673937,7.188741833326063,12,5,0,17,12.0,-2.1887418333260626,2.1887418333260626,10,7,10-7
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_New England Patriots_at_New Orleans Saints,New England Patriots,New Orleans Saints,0,3,2,0,5,12,7.23871726717242,10.238717267172419,6.761282732827581,14,3,0,17,14.0,-3.7612827328275813,3.7612827328275813,10,7,10-7
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_New England Patriots_at_New Orleans Saints,New Orleans Saints,New England Patriots,1,1,4,0,5,12,4.80369212175711,5.80369212175711,11.19630787824289,6,11,0,17,6.0,-0.19630787824288998,0.19630787824288998,6,11,6-11
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Seattle Seahawks_at_Jacksonville Jaguars,Jacksonville Jaguars,Seattle Seahawks,1,4,1,0,5,12,6.436120093196071,10.43612009319607,6.56387990680393,13,4,0,17,13.0,-2.5638799068039297,2.5638799068039297,10,7,10-7
2025,6.0,2025-10-12,1:00PM,2025_6.0_2025-10-12_1:00PM_Seattle Seahawks_at_Jacksonville Jaguars,Seattle Seahawks,Jacksonville Jaguars,0,3,2,0,5,12,7.279935982968518,10.279935982968517,6.720064017031483,14,3,0,17,14.0,-3.7200640170314827,3.7200640170314827,10,7,10-7
2025,6.0,2025-10-12,4:05PM,2025_6.0_2025-10-12_4:05PM_Tennessee Titans_at_Las Vegas Raiders,Las Vegas Raiders,Tennessee Titans,1,1,4,0,5,12,4.252118865405923,5.252118865405923,11.747881134594078,3,14,0,17,3.0,2.252118865405923,2.252118865405923,5,12,5-12
2025,6.0,2025-10-12,4:05PM,2025_6.0_2025-10-12_4:05PM_Tennessee Titans_at_Las Vegas Raiders,Tennessee Titans,Las Vegas Raiders,0,1,4,0,5,12,3.8080394561102797,4.808039456110279,12.19196054388972,3,14,0,17,3.0,1.8080394561102793,1.8080394561102793,5,12,5-12
2025,6.0,2025-10-12,4:25PM,2025_6.0_2025-10-12_4:25PM_Cincinnati Bengals_at_Green Bay Packers,Cincinnati Bengals,Green Bay Packers,0,2,3,0,5,12,5.634365074649736,7.634365074649736,9.365634925350264,6,11,0,17,6.0,1.634365074649736,1.634365074649736,8,9,8-9
2025,6.0,2025-10-12,4:25PM,2025_6.0_2025-10-12_4:25PM_Cincinnati Bengals_at_Green Bay Packers,Green Bay Packers,Cincinnati Bengals,1,2,1,1,4,13,7.545723356638905,10.045723356638906,6.954276643361094,9,7,1,17,9.5,0.5457233566389057,0.5457233566389057,10,7,10-7
2025,6.0,2025-10-12,4:25PM,2025_6.0_2025-10-12_4:25PM_San Francisco 49ers_at_Tampa Bay Buccaneers,San Francisco 49ers,Tampa Bay Buccaneers,0,4,1,0,5,12,6.249578777663854,10.249578777663853,6.750421222336147,12,5,0,17,12.0,-1.750421222336147,1.750421222336147,10,7,10-7
